id,text
112,"中秋国庆双节日，亲戚聚会选在这里。在一座庭院里，有棋牌、中餐、火锅。火锅的位置有室内、长廊和亭子。我们一家人在一座单独的亭子里，围坐在热气腾腾的火锅旁，一边大快朵颐，一边谈天说地，开心不已。庭院火锅不嘈杂，气味容易散开，就餐感觉很好。酥肉脆香，小侄儿一人干掉一份，麻辣、签签、手切三种牛肉都好吃，还有龙利鱼、虾滑、羊肉卷、厚切午餐肉……"
113,"在双流边上的一家庭院火锅，感觉是非常大的一个农家乐，坐落在里面的庭院。餐厅打造出小桥流水的感觉，不管是室外或者室内，吃起来都非常的惬意。菜品比较新鲜，尤其是牛肉、蟹肉棒、午餐肉这些，毛肚也非常脆。菜品分量还是比较足，不会出现很小一份不够吃的情况。产品价格方面呢，价格适中，不算太贵，中档消费吧。家人或者朋友聚会的话，来这里是比较合适的，但如果要招待朋友的话呢，这里的环境也是挺好，够体面。"
114,"位置说实话有点小偏，停好车婆婆说经常来农家乐玩，没看到有人来吃火锅。劝我们考虑一下，还好门口有人说火锅朝里面走，然后到店门口看起来还是不错的。「特色有料红锅」锅底挺特别，里面自带鹌鹑蛋和血旺。鹅肠也比较特色，特别特别长，温馨提示超长鹅肠一定要烫嫩一点，不然长长的咬不断吃着超难受。其他菜品就正常发挥服务说一下，一开始觉得服务态度特别好，只是吃到中途有个大姐来收盘子，特别搞笑，直接冲过来说让一下，然后就开始拿桌上的东西，然后给你一个眼神说，美女，意思让你把东西递给她，一句话正常交流都懒得说，也是醉了"
115,"外面看起来不咋样，但是进来后别有洞天，里面很大，装修和装饰都挺不错，有特色，还有打牌喝茶的地方，应该是一个农家乐改的。味道和菜品都挺好，味道是比较正宗的口味，麻辣刚好，除了麻辣牛肉感觉一般，我们点的其他菜都还挺好，分量也大，价格也很亲民。"
116,"我们导航从双流城区走路过去的大概3公里，在一个很偏的街上，走进院门后，要一直往里面走。吃了后觉得走路这么远还是值。味道：可以比较浓郁，比较像重庆火锅，辣味对我来说刚刚好。锅底配了血，豆腐干，鹌鹑蛋等。食材：鸭肠可以，比较长，吃着脆，基本属于不担心烫老嚼不动。毛肚一般，可能被鸭肠盖下去了，没有给我留下啥深刻印象。黄喉比较脆，不用太担心煮绵。基本上我还没有在成都找到毛肚，鸭肠，黄喉都留下深刻映象的店。这家还是推荐鸭肠吧服务：阿姨挺热情的。环境：庭院嘛，有室内主要还是坝坝头坐起舒服对了，啤酒买一送一"
117,"来成都必吃之一，就在双流机场附近庭院风格，还有在外面露天吃火锅的味道超好6点到的，过来时在排队第十名，结果来的早不如来得巧，小桌的都不在，有了空位我们就先座了。服务员比较少，但是服务很好最重要的是菜品超级大份一定要注意千万别穿白色"
118,"好吃的我都忘记来评价了，虽然有点远，但是酒香不怕巷子深。味道巴适得很，菜品超级新鲜，一边吃一边看老板给我扯毛肚，爽歪歪。关键是还便宜，明显不和他们家优质的菜品、舒适的环境成正比，严重怀疑老板不赚钱。从来没有打过全五星，就只有这一次，没啥好说得了。"
119,"跑老远来吃，这家环境很好，院子挺大，也只有这样的三环以外才能有这样的大院了吧，味道都挺不错的，食材新鲜，各种菜品都没有踩雷，锅底点的微辣，没想到还是把大家辣的叫，哈哈谁叫他们蘸料里放了那么多的小米辣。"
120,"环境挺漂亮的，去的时候八点多了生意还很好，等了可能十来分钟就到我们了。四个人点了一大桌才三百左右，而且只点了两个素菜！「滑蛋雪花肥牛」超级好吃，才三十多一份！老板含泪血亏"
121,"餐厅位于双流机场背后环境很不错开放式的，有独立的院子，可以选择室内用餐，也可以室外，当然室外更好，因为这样身上会没有火锅味！口味很正宗，很喜欢鸭肠和脑花，极力推荐！服务员也很积极，随时观察看有没有需要帮助的！我们是中午去的，人很少，不用排队，下次如果去那边还再去"
122,"和朋友一起去吃的这家店的午餐肉真的超好吃肉很厚实…而且火锅味道也不错～可惜了上次去晚了。没有坐在外面吃坐的里面吃～"
123,"哇！吃完这家感觉超级赞！首先是环境很好，是在一个很大的庭园里面，室外室内都有座位室外感觉比较有feeling是那种木头搭的一小间一小间的但是因为是冬天所以选择室内。红锅底，菜品很新鲜，特别是肉类，点了鲜切牛肉，千层肚，掌中宝和耗儿鱼，菜品一上桌就知道食材很新鲜是真材实料。火锅味道自然是很好的很巴士有盐有味的有点小辣但是不存在只要味道好就可以了。总之这家火锅店赞了"
124,"双流目前最好吃的火锅没有之一。只是地方有点偏。但是酒香不怕巷子深。很巴适。老板娘巴适得板。"
125,"开业跟朋友去品尝，清泰园把之前的院子内的篮球场改造成了现在的园林火锅，比较有腔调，有配高凳子的桌子等等。锅底比较醇香，味道还是不错，菜品很新鲜，但是价格是真的便宜，无法形容的高性价比。双流人民值得打卡，不会踩雷！"
126,"非常好吃，很喜欢，无意间发现的一个农家乐似的火锅店。但是成都火锅不能小看，越吃越辣，我到后面真的是受不了了了了，在线哭泣了。味道和分量真的不错，两个人不到200元吃的非常饱，回味无穷，哈哈哈哈哈哈哈哈"
127,"在双流经常来吃的一家火锅，环境很不错，味道也很合适。推荐前往"
128,"快吃完了才想起拍照，味道巴适，别家吃的肉那都是一丁点，这家吃的肉都是实实在在在的，对于我这种食肉动物，完美！"
129,"因为要转机，所以在机场附近的区去找到了这家店，离机场很近打车很方便，就是进去了之后以为是一个农家乐，结果深藏不露，像是迷你森林公园中的一家火锅店，到那都下午两点多了，仍然有好几桌客人在吃饭，火锅桌都在一个一个亭子里面，很有已经，空气中浓烈的火锅味，火锅底料味很足，各种食材很新鲜，糍粑外酥里嫩，成都的味道，吃上了我最爱的兔腰子，可惜是用签字串好的，不过都吃的很过瘾"
130,"每次有朋友来四川耍总是少不了让我带去吃火锅、直到前不久发现了这家店、简直让我在朋友面前涨了不少面子。离机场特别近、下飞机就能吃到正宗的四川火锅、环境也特别好、菜品丰富、特别是鹅肠（ps：吃的时候一定注意七上八下的烫法）"
131,"坐在庭院里吃火锅，休闲自在，锅底的料很丰富，大鹅肠好长好劲道，小酥肉和红糖糍粑炸的很香，旁边还有茶馆可以喝茶，非常舒适非常成都"
132,"没有体验成，下次去再去吃吃看！匆忙赶飞机，以为能吃上一餐，进去一看，生意太好了，前面还有很多排队等餐的，就算了吧！不过应该是便宜又好吃的店吧，要不然对于美食遍地的成都来说，也不会排队排成这样吧！下次吧，下次！"
133,"环境很棒，就在机场附近。停车很方便。可是味道个人觉得没有大宅门的还吃。而且那个鸭肠真的应该剪一剪，太长了。还有6元一碗的冰粉很失望。。黑豆腐可以尝试还不错。免费的粥也缺乏味道。"
134,"成都吃的第一家火锅，是一家“农家乐”式火锅店，在院子里的藤条下，几张桌子摆着吃红油锅，挺爽。「番茄鸳鸯锅」锅子上来是满满的底料，服务生待你一声令下，加汤开火，仪式感是有的。「鸭血」鸭血十分新鲜，煮前鲜红，煮好入口滑嫩，丝毫不涩。「招牌鸭肠王」鸭肠分量十足，满尖得一大碗，视觉上十分满足。鸭肠是很长得那种，煮好用筷子要缠两次才夹得出，入口是满满的鲜嫩口感，好评。"
135,"距离机场七公里，方便，环境很好，可以选择庭院里吃，可以打电话预约。锅底很丰富啊，有鹌鹑蛋、豆干。冰粉强烈推荐，八块一碗，配料丰富。吃辣了来两口非常解辣。同行几个人都说不吃辣，点了鸳鸯，结果，里面那个番茄锅没人吃，哈哈哈。"
136,"国庆大假就是到处走走看看再吃吃喝喝，推荐成都双流的这家庭院火锅，环境好味道好，火锅菜新鲜丰富，吃火锅喝酸奶，肠胃没有不舒服，鸭肠脆爽筋道，是这里的招牌菜。清泰园庭院火锅，值得大家前来一试"
137,"国庆到空港花田来转转，双流当地朋友请客吃饭，来到了这家非常不错的火锅店，虽然在双流，但完全不输市区"
138,"又来吃清太泰园了，排了好久队啊，问了好多次才到我们，菜品还是一如既往的新鲜，就是大堂里面还是一如既往的呛人"
139,"隐藏很深的庭院火锅，遗憾的是提前一天没有订到室外，想去的建议早点打电话预定。「特色有料红锅」汤味道比较浓郁，鸭血、豆腐干、鹌鹑蛋都是提前下的，越煮越有味。菜品看起来也都很新鲜，摆盘也比较有食欲，就是鸭肠太长一根了，实在不方便烫和吃，建议剪短一点"
140,"庭院有大树。需要提前预定室外的座位。火锅超级鲜，每一样涮菜都很好吃。口感跟上海完全不一样。连吃完火锅，留在衣服和头发上的火锅味道，都要比上海浓好多"
141,"算是比较重庆味儿的牛油火锅，锅底煮到最后也没有荤汤。干油碟儿算是比较成都，因为重庆干油碟儿里头不会放花生碎之类，而且味儿会重更多。这家店环境和服务都还不错，平时家里人来吃或者请客都还可以。"
142,"晚上接了外地的朋友吃火锅，过去差不多快晚上21点，依然门庭若市，热闹非凡，菜品是真的不错，摆盘过得去，上桌也快，就是吃到后面特别油，然后大姐们服务是真的不错，喊到就动，跑得非快！还回再光顾，重点是离家也近！"
143,"走到门口的时候我有些失望，直到停车我都没有什么期待了，结果走进去原来别有洞天。虽然没有多大，不过还是很别致。菜品还是不错，就是对我个人而言有点辣。摆盘都很不错，有种秀色可餐的感觉。这天气坐在庭院里，很舒服哈。"
